Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor Bruto;Valor m2;Valor Bruto m2;Tipo Agregado
Apartamento;Santa Teresa;3;0;0;96;2600.0;448.0;0.0;3048.0;27.08;31.75;Apartamento
Apartamento;Centro;1;1;0;38;1200.0;381.0;14.0;1595.0;31.58;41.97;Apartamento
Apartamento;Flamengo;1;0;0;55;1800.0;500.0;30.0;2330.0;32.73;42.36;Apartamento
Apartamento;Tijuca;1;1;0;54;1600.0;690.0;0.0;2290.0;29.63;42.41;Apartamento
Apartamento;Tijuca;2;0;0;70;1700.0;690.0;80.0;2470.0;24.29;35.29;Apartamento
Apartamento;Tijuca;2;0;0;75;1800.0;574.0;24.0;2398.0;24.0;31.97;Apartamento
Apartamento;Copacabana;4;1;0;295;4999.0;2100.0;530.0;7629.0;16.95;25.86;Apartamento
Casa de Condomínio;Barra da Tijuca;4;3;4;270;11000.0;700.0;550.0;12250.0;40.74;45.37;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;2;195;2800.0;750.0;450.0;4000.0;14.36;20.51;Apartamento
Casa de Condomínio;Barra da Tijuca;5;4;2;600;12000.0;800.0;0.0;12800.0;20.0;21.33;Apartamento
Apartamento;Barra da Tijuca;1;1;1;60;1600.0;1095.0;107.0;2802.0;26.67;46.7;Apartamento
Apartamento;Lagoa;4;1;1;178;5100.0;1900.0;550.0;7550.0;28.65;42.42;Apartamento
Apartamento;Copacabana;3;1;1;126;3200.0;1430.0;187.0;4817.0;25.4;38.23;Apartamento
Apartamento;Tijuca;3;1;0;100;2000.0;800.0;0.0;2800.0;20.0;28.0;Apartamento
Casa;Jacarepaguá;8;20;7;2000;15000.0;0.0;0.0;15000.0;7.5;7.5;Casa
Apartamento;Curicica;2;1;0;44;1100.0;395.0;162.0;1657.0;25.0;37.66;Apartamento
Apartamento;Lagoa;4;2;1;256;15000.0;2300.0;800.0;18100.0;58.59;70.7;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;100;2900.0;754.0;0.0;3654.0;29.0;36.54;Apartamento
Quitinete;Copacabana;1;0;1;44;1500.0;376.0;25.0;1901.0;34.09;43.2;Apartamento
Apartamento;Ipanema;2;1;1;90;5300.0;1350.0;350.0;7000.0;58.89;77.78;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;2;75;3000.0;804.0;135.0;3939.0;40.0;52.52;Apartamento
Apartamento;Engenho Novo;1;0;0;46;1100.0;500.0;0.0;1600.0;23.91;34.78;Apartamento
Casa de Condomínio;Barra da Tijuca;4;4;4;400;16000.0;1300.0;590.0;17890.0;40.0;44.72;Apartamento
Apartamento;Barra da Tijuca;2;2;1;84;2300.0;1308.0;214.0;3822.0;27.38;45.5;Apartamento
Apartamento;Pechincha;3;1;1;90;1150.0;837.0;116.0;2103.0;12.78;23.37;Apartamento
Apartamento;Tijuca;3;1;1;100;3000.0;880.0;131.0;4011.0;30.0;40.11;Apartamento
Apartamento;Jardim Guanabara;3;2;1;120;2250.0;451.0;254.0;2955.0;18.75;24.62;Apartamento
Apartamento;Barra da Tijuca;3;1;1;85;1800.0;1200.0;0.0;3000.0;21.18;35.29;Apartamento
Apartamento;Laranjeiras;3;1;1;93;3000.0;1100.0;0.0;4100.0;32.26;44.09;Apartamento
Apartamento;Ipanema;4;3;1;230;12900.0;3800.0;0.0;16700.0;56.09;72.61;Apartamento
Apartamento;Botafogo;3;2;1;120;5500.0;1420.0;0.0;6920.0;45.83;57.67;Apartamento
Apartamento;Engenho da Rainha;2;1;0;52;700.0;576.0;0.0;1276.0;13.46;24.54;Apartamento
Apartamento;Laranjeiras;1;0;0;24;900.0;415.0;29.0;1344.0;37.5;56.0;Apartamento
Apartamento;Leblon;2;0;0;78;3100.0;890.0;202.0;4192.0;39.74;53.74;Apartamento
Apartamento;Copacabana;3;0;0;154;4500.0;1800.0;0.0;6300.0;29.22;40.91;Apartamento
Apartamento;Rocha Miranda;2;1;0;55;1100.0;220.0;0.0;1320.0;20.0;24.0;Apartamento
Apartamento;Copacabana;5;2;2;390;12400.0;3522.0;1082.0;17004.0;31.79;43.6;Apartamento
Apartamento;Barra da Tijuca;2;2;1;80;3000.0;1200.0;250.0;4450.0;37.5;55.62;Apartamento
Apartamento;Tijuca;2;0;0;84;1700.0;690.0;0.0;2390.0;20.24;28.45;Apartamento
Apartamento;Gávea;3;1;1;107;4500.0;1142.0;255.0;5897.0;42.06;55.11;Apartamento
Apartamento;Ipanema;3;1;1;126;6000.0;1516.0;590.0;8106.0;47.62;64.33;Apartamento
Quitinete;Copacabana;1;0;0;30;1600.0;540.0;25.0;2165.0;53.33;72.17;Apartamento
Apartamento;Madureira;2;0;0;53;900.0;250.0;0.0;1150.0;16.98;21.7;Apartamento
Apartamento;Barra da Tijuca;2;1;1;77;3000.0;1350.0;180.0;4530.0;38.96;58.83;Apartamento
Apartamento;Campo Grande;2;1;0;58;700.0;130.0;0.0;830.0;12.07;14.31;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;5;2;5;236;3700.0;730.0;0.0;4430.0;15.68;18.77;Apartamento
Apartamento;Jacarepaguá;2;1;0;55;1000.0;480.0;52.0;1532.0;18.18;27.85;Apartamento
Casa;Freguesia (Jacarepaguá);3;2;0;140;2200.0;0.0;128.0;2328.0;15.71;16.63;Casa
Casa de Vila;Guadalupe;1;0;0;45;700.0;0.0;0.0;700.0;15.56;15.56;Casa
Quitinete;Realengo;1;0;0;60;650.0;0.0;0.0;650.0;10.83;10.83;Apartamento
Apartamento;Laranjeiras;1;0;0;25;1300.0;450.0;25.0;1775.0;52.0;71.0;Apartamento
Apartamento;Bonsucesso;2;0;0;57;1100.0;450.0;0.0;1550.0;19.3;27.19;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;106;1700.0;650.0;206.0;2556.0;16.04;24.11;Apartamento
Apartamento;Flamengo;3;1;1;100;3700.0;660.0;182.0;4542.0;37.0;45.42;Apartamento
Apartamento;Copacabana;2;0;0;90;2300.0;772.0;191.0;3263.0;25.56;36.26;Apartamento
Apartamento;Centro;2;0;0;47;1200.0;515.0;50.0;1765.0;25.53;37.55;Apartamento
Apartamento;Lagoa;3;1;0;115;4200.0;990.0;220.0;5410.0;36.52;47.04;Apartamento
Apartamento;Lagoa;4;3;1;210;11000.0;2000.0;944.0;13944.0;52.38;66.4;Apartamento
Apartamento;Realengo;3;1;1;100;1400.0;605.0;0.0;2005.0;14.0;20.05;Apartamento
Apartamento;Copacabana;2;0;1;80;3500.0;650.0;80.0;4230.0;43.75;52.88;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;2;1;120;1990.0;980.0;153.0;3123.0;16.58;26.02;Apartamento
Apartamento;Vila Isabel;3;2;0;95;1600.0;700.0;0.0;2300.0;16.84;24.21;Apartamento
Apartamento;Ipanema;3;2;2;113;9000.0;1885.0;580.0;11465.0;79.65;101.46;Apartamento
Apartamento;Barra da Tijuca;2;2;2;82;2600.0;1750.0;150.0;4500.0;31.71;54.88;Apartamento
Apartamento;Leblon;2;0;0;63;3300.0;841.0;0.0;4141.0;52.38;65.73;Apartamento
Apartamento;Lagoa;2;1;1;80;4000.0;1118.0;359.0;5477.0;50.0;68.46;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;2;75;1600.0;580.0;0.0;2180.0;21.33;29.07;Apartamento
Apartamento;Glória;2;0;0;74;2200.0;544.0;81.0;2825.0;29.73;38.18;Apartamento
Apartamento;Copacabana;2;1;1;100;4250.0;1630.0;387.0;6267.0;42.5;62.67;Apartamento
Apartamento;Maracanã;3;1;0;81;1750.0;597.0;94.0;2441.0;21.6;30.14;Apartamento
Quitinete;Glória;1;0;0;30;1000.0;357.0;0.0;1357.0;33.33;45.23;Apartamento
Apartamento;Ipanema;2;2;1;160;7999.0;1231.0;461.0;9691.0;49.99;60.57;Apartamento
Apartamento;Leblon;3;2;1;151;9500.0;2600.0;400.0;12500.0;62.91;82.78;Apartamento
Apartamento;Barra da Tijuca;3;3;0;128;3300.0;1500.0;200.0;5000.0;25.78;39.06;Apartamento
Apartamento;Copacabana;2;0;1;108;2500.0;1020.0;0.0;3520.0;23.15;32.59;Apartamento
Casa de Vila;Laranjeiras;3;1;0;115;4200.0;0.0;128.0;4328.0;36.52;37.63;Casa
Apartamento;Ipanema;2;2;1;170;8000.0;1400.0;355.0;9755.0;47.06;57.38;Apartamento
Casa;Jardim Botânico;5;4;1;845;35000.0;0.0;1540.0;36540.0;41.42;43.24;Casa
Apartamento;Vila Isabel;2;0;0;63;1250.0;224.0;48.0;1522.0;19.84;24.16;Apartamento
Apartamento;Campo Grande;2;1;0;50;730.0;220.0;0.0;950.0;14.6;19.0;Apartamento
Quitinete;Barra da Tijuca;1;1;0;35;1300.0;1700.0;0.0;3000.0;37.14;85.71;Apartamento
Casa de Condomínio;Campo Grande;2;1;0;85;1000.0;0.0;0.0;1000.0;11.76;11.76;Apartamento
Apartamento;São Conrado;2;1;1;88;2300.0;1080.0;0.0;3380.0;26.14;38.41;Apartamento
Apartamento;Botafogo;1;1;0;42;2700.0;507.0;68.0;3275.0;64.29;77.98;Apartamento
Apartamento;Taquara;1;1;0;55;700.0;406.0;0.0;1106.0;12.73;20.11;Apartamento
Apartamento;Piedade;2;1;0;70;1000.0;150.0;135.0;1285.0;14.29;18.36;Apartamento
Apartamento;Flamengo;3;1;1;125;5200.0;770.0;343.0;6313.0;41.6;50.5;Apartamento
Apartamento;Copacabana;2;2;2;75;5000.0;2000.0;100.0;7100.0;66.67;94.67;Apartamento
Apartamento;Leblon;4;2;1;150;7500.0;2000.0;400.0;9900.0;50.0;66.0;Apartamento
Apartamento;Taquara;2;1;0;55;900.0;514.0;39.0;1453.0;16.36;26.42;Apartamento
Apartamento;Copacabana;3;0;1;200;4500.0;1900.0;360.0;6760.0;22.5;33.8;Apartamento
Apartamento;Barra da Tijuca;3;1;1;70;2200.0;615.0;80.0;2895.0;31.43;41.36;Apartamento
Apartamento;Ipanema;3;2;1;150;6300.0;2200.0;495.0;8995.0;42.0;59.97;Apartamento
Apartamento;Leblon;3;2;1;205;5400.0;3000.0;675.0;9075.0;26.34;44.27;Apartamento
Apartamento;Copacabana;1;0;0;35;1250.0;380.0;17.0;1647.0;35.71;47.06;Apartamento
Apartamento;Copacabana;1;0;0;46;1600.0;600.0;25.0;2225.0;34.78;48.37;Apartamento
Apartamento;Leblon;4;3;4;300;8500.0;10000.0;1280.0;19780.0;28.33;65.93;Apartamento
Apartamento;Lagoa;4;3;1;230;12000.0;4600.0;860.0;17460.0;52.17;75.91;Apartamento
Apartamento;Leblon;4;2;1;154;7500.0;1750.0;350.0;9600.0;48.7;62.34;Apartamento
Apartamento;Urca;2;0;0;63;3800.0;770.0;0.0;4570.0;60.32;72.54;Apartamento
Apartamento;Tijuca;2;1;1;80;2200.0;990.0;104.0;3294.0;27.5;41.18;Apartamento
Apartamento;Barra da Tijuca;2;2;1;98;2500.0;1800.0;200.0;4500.0;25.51;45.92;Apartamento
Apartamento;São Cristóvão;2;1;1;60;1350.0;630.0;38.0;2018.0;22.5;33.63;Apartamento
Apartamento;Botafogo;1;0;1;40;2800.0;800.0;180.0;3780.0;70.0;94.5;Apartamento
Apartamento;Barra da Tijuca;4;2;4;400;15000.0;3000.0;700.0;18700.0;37.5;46.75;Apartamento
Apartamento;Flamengo;1;1;0;90;2000.0;1540.0;197.0;3737.0;22.22;41.52;Apartamento
Apartamento;Barra da Tijuca;3;2;1;117;4500.0;990.0;624.0;6114.0;38.46;52.26;Apartamento
Casa;Jardim Botânico;4;3;4;451;20000.0;0.0;1750.0;21750.0;44.35;48.23;Casa
Apartamento;Copacabana;4;1;2;190;6500.0;2900.0;366.0;9766.0;34.21;51.4;Apartamento
Apartamento;Copacabana;3;1;1;140;4800.0;1200.0;200.0;6200.0;34.29;44.29;Apartamento
Apartamento;Botafogo;3;1;0;105;2800.0;1060.0;101.0;3961.0;26.67;37.72;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;2150.0;1327.0;0.0;3477.0;26.88;43.46;Apartamento
Casa de Condomínio;Barra de Guaratiba;4;2;2;300;7500.0;1300.0;802.0;9602.0;25.0;32.01;Apartamento
Apartamento;Ipanema;4;2;3;300;15000.0;5000.0;1000.0;21000.0;50.0;70.0;Apartamento
Quitinete;Ramos;1;0;0;25;680.0;0.0;0.0;680.0;27.2;27.2;Apartamento
Apartamento;Humaitá;3;1;1;110;4200.0;1150.0;252.0;5602.0;38.18;50.93;Apartamento
Apartamento;Leblon;2;1;1;110;6300.0;1800.0;150.0;8250.0;57.27;75.0;Apartamento
Apartamento;Copacabana;3;1;0;100;2300.0;1451.0;248.0;3999.0;23.0;39.99;Apartamento
Apartamento;Andaraí;1;1;0;60;1300.0;1.0;25.0;1326.0;21.67;22.1;Apartamento
Apartamento;Vila Isabel;2;0;0;83;1700.0;260.0;81.0;2041.0;20.48;24.59;Apartamento
Apartamento;Padre Miguel;2;1;0;61;800.0;435.0;0.0;1235.0;13.11;20.25;Apartamento
Casa de Condomínio;Vargem Pequena;4;2;4;230;3450.0;390.0;160.0;4000.0;15.0;17.39;Apartamento
Apartamento;Gávea;3;1;0;90;3800.0;1028.0;235.0;5063.0;42.22;56.26;Apartamento
Apartamento;Copacabana;1;0;0;31;1200.0;521.0;25.0;1746.0;38.71;56.32;Apartamento
Apartamento;Barra da Tijuca;2;1;1;100;2700.0;1500.0;280.0;4480.0;27.0;44.8;Apartamento
Apartamento;Tijuca;3;0;0;80;1300.0;400.0;172.0;1872.0;16.25;23.4;Apartamento
Apartamento;Barra da Tijuca;3;1;1;110;2800.0;2685.0;731.0;6216.0;25.45;56.51;Apartamento
Apartamento;Humaitá;2;0;0;65;2300.0;650.0;122.0;3072.0;35.38;47.26;Apartamento
Apartamento;Botafogo;2;1;1;73;3200.0;652.0;87.0;3939.0;43.84;53.96;Apartamento
Apartamento;Laranjeiras;2;1;0;70;2400.0;820.0;94.0;3314.0;34.29;47.34;Apartamento
Apartamento;Ipanema;3;1;1;130;6500.0;1900.0;300.0;8700.0;50.0;66.92;Apartamento
Apartamento;Lagoa;3;1;1;75;4000.0;1250.0;244.0;5494.0;53.33;73.25;Apartamento
Apartamento;Flamengo;1;0;0;45;2600.0;480.0;70.0;3150.0;57.78;70.0;Apartamento
Apartamento;Grajaú;2;1;1;86;1500.0;749.0;0.0;2249.0;17.44;26.15;Apartamento
Apartamento;Lagoa;3;3;1;252;7700.0;1902.0;634.0;10236.0;30.56;40.62;Apartamento
Casa;Gávea;4;4;0;450;13000.0;0.0;600.0;13600.0;28.89;30.22;Casa
Apartamento;Santa Teresa;2;0;1;70;2900.0;750.0;250.0;3900.0;41.43;55.71;Apartamento
Casa de Vila;Tijuca;2;0;0;71;2500.0;0.0;60.0;2560.0;35.21;36.06;Casa
Apartamento;Freguesia (Jacarepaguá);2;1;1;77;1600.0;742.0;103.0;2445.0;20.78;31.75;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;3;191;3000.0;1300.0;6800.0;11100.0;15.71;58.12;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;4;4;4;300;9000.0;600.0;3000.0;12600.0;30.0;42.0;Apartamento
Apartamento;Flamengo;1;0;0;50;2300.0;440.0;220.0;2960.0;46.0;59.2;Apartamento
Apartamento;Curicica;2;1;0;59;1400.0;510.0;13.0;1923.0;23.73;32.59;Apartamento
Apartamento;Leblon;4;1;2;205;17000.0;6000.0;772.0;23772.0;82.93;115.96;Apartamento
Quitinete;Copacabana;0;0;0;23;1200.0;460.0;20.0;1680.0;52.17;73.04;Apartamento
Apartamento;Flamengo;1;0;0;44;1500.0;330.0;0.0;1830.0;34.09;41.59;Apartamento
Apartamento;Ipanema;1;0;0;36;2500.0;450.0;45.0;2995.0;69.44;83.19;Apartamento
Apartamento;São Cristóvão;3;1;1;95;2500.0;1000.0;98.0;3598.0;26.32;37.87;Apartamento
Apartamento;Catete;2;1;1;64;2800.0;575.0;184.0;3559.0;43.75;55.61;Apartamento
Apartamento;Ipanema;3;1;1;100;4700.0;1600.0;218.0;6518.0;47.0;65.18;Apartamento
Apartamento;Pavuna;2;1;0;44;600.0;363.0;0.0;963.0;13.64;21.89;Apartamento
Apartamento;Barra da Tijuca;2;2;1;105;5000.0;2200.0;580.0;7780.0;47.62;74.1;Apartamento
Casa de Vila;Abolição;2;0;0;68;1200.0;0.0;12.0;1212.0;17.65;17.82;Casa
Apartamento;Copacabana;1;0;0;35;1400.0;400.0;220.0;2020.0;40.0;57.71;Apartamento
Quitinete;Ipanema;1;0;0;23;2200.0;0.0;300.0;2500.0;95.65;108.7;Apartamento
Apartamento;Ipanema;1;0;0;33;2000.0;650.0;0.0;2650.0;60.61;80.3;Apartamento
Apartamento;Recreio dos Bandeirantes;1;3;1;200;1500.0;1500.0;450.0;3450.0;7.5;17.25;Apartamento
Apartamento;Botafogo;1;1;1;60;2300.0;550.0;120.0;2970.0;38.33;49.5;Apartamento
Casa;Engenho de Dentro;2;0;0;33;900.0;0.0;16.0;916.0;27.27;27.76;Casa
Apartamento;Barra da Tijuca;3;2;3;160;5000.0;240.0;490.0;5730.0;31.25;35.81;Apartamento
Apartamento;Barra da Tijuca;3;2;1;185;8000.0;2112.0;929.0;11041.0;43.24;59.68;Apartamento
Apartamento;Copacabana;3;1;0;171;2600.0;1700.0;385.0;4685.0;15.2;27.4;Apartamento
Apartamento;Copacabana;3;0;0;90;2000.0;1700.0;1919.0;5619.0;22.22;62.43;Apartamento
Apartamento;Barra da Tijuca;3;2;3;109;5495.0;982.0;223.0;6700.0;50.41;61.47;Apartamento
Apartamento;Copacabana;3;1;1;140;4800.0;1556.0;188.0;6544.0;34.29;46.74;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;0;60;1350.0;440.0;15.0;1805.0;22.5;30.08;Apartamento
Apartamento;Copacabana;3;1;1;120;7000.0;1250.0;192.0;8442.0;58.33;70.35;Apartamento
Apartamento;Copacabana;3;1;0;160;4000.0;1100.0;220.0;5320.0;25.0;33.25;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;100;1800.0;790.0;173.0;2763.0;18.0;27.63;Apartamento
Apartamento;Ipanema;3;2;2;450;20000.0;3500.0;1500.0;25000.0;44.44;55.56;Apartamento
Apartamento;Barra da Tijuca;2;1;1;82;2300.0;1260.0;265.0;3825.0;28.05;46.65;Apartamento
Apartamento;Barra da Tijuca;5;2;5;1200;24000.0;7500.0;5500.0;37000.0;20.0;30.83;Apartamento
Casa de Condomínio;São Conrado;4;2;1;320;5500.0;2260.0;38.0;7798.0;17.19;24.37;Apartamento
Apartamento;Senador Vasconcelos;2;1;0;65;650.0;220.0;0.0;870.0;10.0;13.38;Apartamento
Apartamento;Barra da Tijuca;4;3;4;287;20000.0;3000.0;0.0;23000.0;69.69;80.14;Apartamento
Apartamento;São Francisco Xavier;3;0;0;77;1400.0;550.0;50.0;2000.0;18.18;25.97;Apartamento
Apartamento;Anil;2;0;0;40;650.0;18.0;8.0;676.0;16.25;16.9;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;110;2200.0;680.0;218.0;3098.0;20.0;28.16;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;1750.0;1200.0;150.0;3100.0;25.0;44.29;Apartamento
Apartamento;Copacabana;1;1;0;38;1600.0;684.0;55.0;2339.0;42.11;61.55;Apartamento
Apartamento;Ipanema;3;4;0;120;8000.0;4000.0;850.0;12850.0;66.67;107.08;Apartamento
Apartamento;Guaratiba;2;1;0;45;600.0;301.0;0.0;901.0;13.33;20.02;Apartamento
Apartamento;Copacabana;1;0;0;49;1500.0;580.0;0.0;2080.0;30.61;42.45;Apartamento
Apartamento;Ipanema;4;2;1;180;12000.0;2700.0;1300.0;16000.0;66.67;88.89;Apartamento
Apartamento;Todos os Santos;1;0;0;70;800.0;656.0;39.0;1495.0;11.43;21.36;Apartamento
Apartamento;Barra da Tijuca;4;3;4;304;15000.0;3800.0;750.0;19550.0;49.34;64.31;Apartamento
Apartamento;Catete;1;0;0;40;1300.0;590.0;680.0;2570.0;32.5;64.25;Apartamento
Apartamento;Barra da Tijuca;5;4;5;1147;24000.0;7827.0;6977.0;38804.0;20.92;33.83;Apartamento
Apartamento;Flamengo;2;1;1;81;2500.0;1345.0;0.0;3845.0;30.86;47.47;Apartamento
Apartamento;Vila da Penha;2;1;0;47;1800.0;604.0;0.0;2404.0;38.3;51.15;Apartamento
Apartamento;Maracanã;3;0;0;90;2000.0;750.0;0.0;2750.0;22.22;30.56;Apartamento
Quitinete;Copacabana;1;0;1;30;1350.0;453.0;24.0;1827.0;45.0;60.9;Apartamento
Apartamento;Leblon;3;1;1;100;4500.0;1099.0;0.0;5599.0;45.0;55.99;Apartamento
Apartamento;Botafogo;1;1;1;43;1800.0;1036.0;130.0;2966.0;41.86;68.98;Apartamento
Apartamento;Botafogo;2;1;2;85;4230.0;1140.0;0.0;5370.0;49.76;63.18;Apartamento
Apartamento;Riachuelo;2;2;1;63;1300.0;350.0;63.0;1713.0;20.63;27.19;Apartamento
Apartamento;Barra da Tijuca;2;1;2;74;3000.0;1732.0;205.0;4937.0;40.54;66.72;Apartamento
Apartamento;Bento Ribeiro;2;1;0;56;700.0;544.0;0.0;1244.0;12.5;22.21;Apartamento
Apartamento;Ipanema;2;1;1;80;4400.0;617.0;299.0;5316.0;55.0;66.45;Apartamento
Apartamento;Vila Isabel;2;1;0;70;1600.0;564.0;24.0;2188.0;22.86;31.26;Apartamento
Apartamento;Leme;2;0;0;84;2700.0;720.0;1616.0;5036.0;32.14;59.95;Apartamento
Apartamento;Cachambi;2;1;1;51;1300.0;413.0;0.0;1713.0;25.49;33.59;Apartamento
Apartamento;Barra da Tijuca;2;1;1;76;2000.0;980.0;210.0;3190.0;26.32;41.97;Apartamento
Apartamento;Quintino Bocaiúva;2;0;1;65;850.0;160.0;0.0;1010.0;13.08;15.54;Apartamento
Apartamento;Tijuca;3;1;1;84;2350.0;900.0;0.0;3250.0;27.98;38.69;Apartamento
Apartamento;Copacabana;3;1;0;122;4000.0;1250.0;185.0;5435.0;32.79;44.55;Apartamento
Quitinete;Botafogo;1;0;0;23;1200.0;561.0;29.0;1790.0;52.17;77.83;Apartamento
Apartamento;Irajá;2;1;0;90;1310.0;220.0;32.0;1562.0;14.56;17.36;Apartamento
Apartamento;Cachambi;2;1;0;70;1100.0;281.0;26.0;1407.0;15.71;20.1;Apartamento
Apartamento;Barra da Tijuca;4;4;4;436;15000.0;4800.0;1240.0;21040.0;34.4;48.26;Apartamento
Apartamento;Leblon;4;1;2;160;11000.0;2900.0;0.0;13900.0;68.75;86.88;Apartamento
Apartamento;Copacabana;4;1;1;150;4900.0;1907.0;0.0;6807.0;32.67;45.38;Apartamento
Apartamento;Botafogo;3;2;1;133;5000.0;1645.0;0.0;6645.0;37.59;49.96;Apartamento
Apartamento;Laranjeiras;2;1;0;75;2200.0;910.0;107.0;3217.0;29.33;42.89;Apartamento
Casa de Condomínio;Campo Grande;2;1;2;80;1500.0;490.0;0.0;1990.0;18.75;24.88;Apartamento
Apartamento;Tijuca;3;1;1;110;1600.0;900.0;1474.0;3974.0;14.55;36.13;Apartamento
Apartamento;Jardim Botânico;3;2;1;110;4300.0;2500.0;403.0;7203.0;39.09;65.48;Apartamento
Apartamento;Copacabana;2;1;0;45;1600.0;630.0;120.0;2350.0;35.56;52.22;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;4;2;4;198;4500.0;1161.0;0.0;5661.0;22.73;28.59;Apartamento
Apartamento;Copacabana;2;1;0;79;2800.0;698.0;102.0;3600.0;35.44;45.57;Apartamento
Apartamento;Lagoa;3;1;1;110;4500.0;1786.0;4366.0;10652.0;40.91;96.84;Apartamento
Quitinete;Flamengo;1;0;0;30;1200.0;580.0;0.0;1780.0;40.0;59.33;Apartamento
Apartamento;Vila da Penha;1;1;1;90;1500.0;295.0;0.0;1795.0;16.67;19.94;Apartamento
Apartamento;Humaitá;2;1;0;64;2600.0;1030.0;191.0;3821.0;40.62;59.7;Apartamento
Apartamento;Leblon;4;1;1;140;8500.0;2056.0;400.0;10956.0;60.71;78.26;Apartamento
Casa;Realengo;2;1;0;70;1200.0;50.0;0.0;1250.0;17.14;17.86;Casa
Apartamento;Flamengo;6;1;2;400;10000.0;3300.0;803.0;14103.0;25.0;35.26;Apartamento
Apartamento;Barra da Tijuca;4;3;2;220;7500.0;3000.0;680.0;11180.0;34.09;50.82;Apartamento
Apartamento;Copacabana;3;0;1;96;3300.0;974.0;0.0;4274.0;34.38;44.52;Apartamento
Apartamento;São Conrado;3;2;1;148;6000.0;1800.0;200.0;8000.0;40.54;54.05;Apartamento
Apartamento;Barra da Tijuca;2;1;0;52;1100.0;640.0;102.0;1842.0;21.15;35.42;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;0;55;1000.0;330.0;37.0;1367.0;18.18;24.85;Apartamento
Apartamento;Leblon;3;2;1;179;8500.0;3990.0;0.0;12490.0;47.49;69.78;Apartamento
Apartamento;Freguesia (Jacarepaguá);1;1;0;45;1400.0;566.0;0.0;1966.0;31.11;43.69;Apartamento
Apartamento;Flamengo;2;1;1;98;3300.0;1400.0;200.0;4900.0;33.67;50.0;Apartamento
Apartamento;Ipanema;1;1;1;120;9000.0;3500.0;526.0;13026.0;75.0;108.55;Apartamento
Apartamento;Leblon;2;1;2;150;8000.0;1160.0;500.0;9660.0;53.33;64.4;Apartamento
Apartamento;Ipanema;2;1;2;95;8500.0;4000.0;800.0;13300.0;89.47;140.0;Apartamento
Apartamento;Barra da Tijuca;3;3;3;260;9000.0;3903.0;647.0;13550.0;34.62;52.12;Apartamento
Apartamento;Ipanema;5;2;2;300;16000.0;2100.0;450.0;18550.0;53.33;61.83;Apartamento
Apartamento;Vila Isabel;2;1;0;70;1600.0;533.0;24.0;2157.0;22.86;30.81;Apartamento
Apartamento;Jardim Botânico;2;1;1;85;2500.0;1500.0;103.0;4103.0;29.41;48.27;Apartamento
Apartamento;Santa Teresa;1;0;1;45;1700.0;310.0;0.0;2010.0;37.78;44.67;Apartamento
Apartamento;Tijuca;2;0;1;61;1500.0;515.0;63.0;2078.0;24.59;34.07;Apartamento
Quitinete;Copacabana;1;0;0;21;1800.0;300.0;25.0;2125.0;85.71;101.19;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;1;67;1600.0;700.0;0.0;2300.0;23.88;34.33;Apartamento
Apartamento;Jardim Botânico;2;1;0;60;3000.0;500.0;50.0;3550.0;50.0;59.17;Apartamento
Apartamento;Barra da Tijuca;4;1;1;161;5500.0;1200.0;386.0;7086.0;34.16;44.01;Apartamento
Casa;Glória;6;2;0;400;10000.0;0.0;370.0;10370.0;25.0;25.92;Casa
Apartamento;Ipanema;3;1;1;140;7200.0;2900.0;500.0;10600.0;51.43;75.71;Apartamento
Apartamento;Encantado;2;1;0;60;1100.0;455.0;36.0;1591.0;18.33;26.52;Apartamento
Apartamento;Leme;1;0;0;52;1500.0;608.0;77.0;2185.0;28.85;42.02;Apartamento
Apartamento;Laranjeiras;1;0;0;24;1600.0;215.0;13.0;1828.0;66.67;76.17;Apartamento
Apartamento;Ipanema;3;3;2;186;12000.0;2988.0;9115.0;24103.0;64.52;129.59;Apartamento
Apartamento;Ipanema;2;1;2;110;8500.0;2062.0;0.0;10562.0;77.27;96.02;Apartamento
Apartamento;Catete;2;1;0;71;2200.0;725.0;109.0;3034.0;30.99;42.73;Apartamento
Apartamento;Leme;3;1;0;108;3500.0;802.0;179.0;4481.0;32.41;41.49;Apartamento
Apartamento;Leblon;3;2;1;140;5000.0;3990.0;582.0;9572.0;35.71;68.37;Apartamento
